County Code,County Name,,,,,Const. Code,,Constituency Name,,,,,Ward Code,,Ward Name,,,Full Names A,,,,Full Names B,,,Party/Independent Candidate
32,Nakuru,,,,,171,,Kuresoi North,,,,,853,,Kiptororo,,,Samwel Kiprono,,,,Ngeno,,,Kenya African National Union
32,Nakuru,,,,,171,,Kuresoi North,,,,,854,,Nyota,,,John Njuguna,,,,Gicamu,,,The National Alliance
32,Nakuru,,,,,171,,Kuresoi North,,,,,855,,Sirikwa,,,Peter Mureu,,,,Macharia,,,The National Alliance
32,Nakuru,,,,,171,,Kuresoi North,,,,,856,,Kamara,,,Joseph Ngware,,,,Ng'ang'a,,,The National Alliance
32,Nakuru,,,,,172,,Subukia,,,,,857,,Subukia,,,Peter Njoroge,,,,Muchiri,,,The National Alliance
32,Nakuru,,,,,172,,Subukia,,,,,858,,Waseges,,,Peter Njenga,,,,Kang'ethe,,,The National Alliance
32,Nakuru,,,,,172,,Subukia,,,,,859,,Kabazi,,,Joseph Mwangi,,,,Waithaka,,,The National Alliance
32,Nakuru,,,,,173,,Rongai,,,,,860,,Menengai West,,,Lucy Nyambura,,,,Kihumba,,,The National Alliance
32,Nakuru,,,,,173,,Rongai,,,,,861,,Soin,,,Kiprop Symon,,,,Molock,,,United Republican Party
32,Nakuru,,,,,173,,Rongai,,,,,862,,Visoi,,,Edward Gitau,,,,Kamau,,,The National Alliance
32,Nakuru,,,,,173,,Rongai,,,,,863,,Mosop,,,George Mwaura,,,,Njenga,,,The National Alliance
32,Nakuru,,,,,173,,Rongai,,,,,864,,Solai,,,Paul Kibet,,,,Chebor,,,United Republican Party
32,Nakuru,,,,,174,,Bahati,,,,,865,,Dundori,,,Stephen Wanyaga,,,,Kihara,,,The National Alliance
32,Nakuru,,,,,174,,Bahati,,,,,866,,Kabatini,,,Paul Thuo,,,,Mwangi,,,The National Alliance
32,Nakuru,,,,,174,,Bahati,,,,,867,,Kiamaina,,,Samwel,,,,Kamau,,,The National Alliance
32,Nakuru,,,,,174,,Bahati,,,,,868,,Lanet/Umoja,,,Samuel Mwangi,,,,Kamau,,,The National Alliance
32,Nakuru,,,,,174,,Bahati,,,,,869,,Bahati,,,Peter Nderitu,,,,Mwangi,,,The National Alliance
32,Nakuru,,,,,175,,Nakuru Town West,,,,,870,,Barut,,,Samuel,,,,Tirop,,,United Democratic Forum Party
32,Nakuru,,,,,175,,Nakuru Town West,,,,,871,,London,,,Francis Njoroge,,,,Njogu,,,The National Alliance
32,Nakuru,,,,,175,,Nakuru Town West,,,,,872,,Kaptembwo,,,Daniel Ambale,,,,Odindo,,,Orange Democratic Movement
32,Nakuru,,,,,175,,Nakuru Town West,,,,,873,,Kapkures,,,Joseph Korir,,,,Langatt,,,United Republican Party
32,Nakuru,,,,,175,,Nakuru Town West,,,,,874,,Rhoda,,,John Macharia,,,,Gachiri,,,The National Alliance
32,Nakuru,,,,,175,,Nakuru Town West,,,,,875,,Shaabab,,,Daniel Kamau,,,,Githengi,,,The National Alliance
32,Nakuru,,,,,176,,Nakuru Town East,,,,,876,,Biashara,,,Stephen Kuria,,,,Muiruri,,,The National Alliance
32,Nakuru,,,,,176,,Nakuru Town East,,,,,877,,Kivumbini,,,Vitalis Otieno,,,,Okello,,,Orange Democratic Movement
32,Nakuru,,,,,176,,Nakuru Town East,,,,,878,,Flamingo,,,Moses Gichangi,,,,Njiiri,,,The National Alliance
32,Nakuru,,,,,176,,Nakuru Town East,,,,,879,,Menengai,,,Michael,,,,Macharia,,,The National Alliance
32,Nakuru,,,,,176,,Nakuru Town East,,,,,880,,Nakuru East,,,James Humphrey,,,,Mwaniki,,,The National Alliance
33,Narok,,,,,177,,Kilgoris,,,,,881,,Kilgoris Central,,,Tompo,,,,Olekoya,,,Restore and Build Kenya
33,Narok,,,,,177,,Kilgoris,,,,,882,,Keyian,,,James Kiminisi,,,,Ntome,,,United Republican Party
33,Narok,,,,,177,,Kilgoris,,,,,883,,Angata Barikoi,,,Joseph Luguny,,,,Ronoh,,,Kenya National Congress
33,Narok,,,,,177,,Kilgoris,,,,,884,,Shankoe,,,Moses Olaimerri,,,,Yiamboi,,,Orange Democratic Movement
33,Narok,,,,,177,,Kilgoris,,,,,885,,Kimintet,,,Kijabe Kuya,,,,Tonai,,,United Republican Party
33,Narok,,,,,177,,Kilgoris,,,,,886,,Lolgorian,,,Lekishon,,,,Olegeem,,,United Republican Party
33,Narok,,,,,178,,Emurua Dikirr,,,,,887,,Ilkerin,,,Kiprono Ezekiel,,,,Koskey,,,Kenya National Congress
33,Narok,,,,,178,,Emurua Dikirr,,,,,888,,Ololmasani,,,Richard Kipngeno,,,,Keter,,,United Republican Party
33,Narok,,,,,178,,Emurua Dikirr,,,,,889,,Mogondo,,,Mibei Kennedy,,,,Kipsang,,,Kenya National Congress
33,Narok,,,,,178,,Emurua Dikirr,,,,,890,,Kapsasian,,,Francis Kiplangat Arap,,,,Ronoh,,,United Republican Party
33,Narok,,,,,179,,Narok North,,,,,891,,Olpusimoru,,,Letulal Ole,,,,Masikonde,,,United Republican Party
33,Narok,,,,,179,,Narok North,,,,,892,,Olokurto,,,Julius Ole,,,,Kool,,,The National Alliance
33,Narok,,,,,179,,Narok North,,,,,893,,Narok Town,,,Barnard,,,,Parsaloi,,,The National Alliance
33,Narok,,,,,179,,Narok North,,,,,894,,Nkareta,,,James K. Ole,,,,Kiook,,,Kenya National Congress
33,Narok,,,,,179,,Narok North,,,,,895,,Olorropil,,,Dickson Nchoe,,,,Muntet,,,Kenya National Congress
33,Narok,,,,,179,,Narok North,,,,,896,,Melili,,,Kosiom Ole,,,,Lemurt,,,Restore and Build Kenya
33,Narok,,,,,180,,Narok East,,,,,897,,Mosiro,,,Salankat Memusi Ole,,,,Nchoe,,,Wiper Democratic Movement- Kenya
33,Narok,,,,,180,,Narok East,,,,,898,,Ildamat,,,Rapanke Ole,,,,Samante,,,The National Alliance
33,Narok,,,,,180,,Narok East,,,,,899,,Keekonyokie,,,Antony Sironka,,,,Soyiantet,,,The National Alliance
33,Narok,,,,,180,,Narok East,,,,,900,,Suswa,,,Kipas,,,,Lengues,,,Orange Democratic Movement
33,Narok,,,,,181,,Narok South,,,,,901,,Majimoto/Naroos ura,,,Stephen Saibulu,,,,Kudate,,,United Republican Party
33,Narok,,,,,181,,Narok South,,,,,902,,Ololulung'a,,,Born Bob,,,,Maren,,,Kenya National Congress
33,Narok,,,,,181,,Narok South,,,,,903,,Melelo,,,David Lekuta Ole,,,,Sulunye,,,United Republican Party
33,Narok,,,,,181,,Narok South,,,,,904,,Loita,,,Olonuku Manchau,,,,Shuma,,,United Republican Party
33,Narok,,,,,181,,Narok South,,,,,905,,Sogoo,,,Moses Kimutai,,,,Cheruiyot,,,United Republican Party
33,Narok,,,,,181,,Narok South,,,,,906,,Sagamian,,,Koech,,,,Wesley,,,United Republican Party
33,Narok,,,,,182,,Narok West,,,,,907,,Ilmotiok,,,Joseph Barusei,,,,Tangu,,,United Republican Party
33,Narok,,,,,182,,Narok West,,,,,908,,Mara,,,Joseph Tubula,,,,Otuni,,,United Republican Party
33,Narok,,,,,182,,Narok West,,,,,909,,Siana,,,Henry Titimet,,,,Siololo,,,Orange Democratic Movement
33,Narok,,,,,182,,Narok West,,,,,910,,Naikarra,,,Edward Ateti,,,,Nchoe,,,Orange Democratic Movement
34,Kajiado,,,,,183,,Kajiado North,,,,,911,,Olkeri,,,Onesmus Ngogoyo,,,,Nguro,,,The National Alliance
34,Kajiado,,,,,183,,Kajiado North,,,,,912,,Ongata Rongai,,,Mwathi Marimpet,,,,Pere,,,The National Alliance
34,Kajiado,,,,,183,,Kajiado North,,,,,913,,Nkaimurunya,,,John Wanyoike,,,,Githinji,,,The National Alliance
34,Kajiado,,,,,183,,Kajiado North,,,,,914,,Oloolua,,,George Nyoike,,,,Ndungu,,,The National Alliance
34,Kajiado,,,,,183,,Kajiado North,,,,,915,,Ngong,,,Paul Supet,,,,Kanume,,,The National Alliance
34,Kajiado,,,,,184,,Kajiado Central,,,,,916,,Purko,,,Nteri Ole Meriko - Obo,,,,Kipaika,,,United Republican Party
34,Kajiado,,,,,184,,Kajiado Central,,,,,917,,Ildamat,,,Joseph,,,,Mutunkei,,,The National Alliance
34,Kajiado,,,,,184,,Kajiado Central,,,,,918,,Dalalekutuk,,,Nkitinyo,,,,Ole Lesere,,,The National Alliance
34,Kajiado,,,,,184,,Kajiado Central,,,,,919,,Matapato North,,,Lesalaon Ole,,,,Seki,,,United Republican Party
34,Kajiado,,,,,184,,Kajiado Central,,,,,920,,Matapato South,,,Hosea Kasaine,,,,Toshi,,,The National Alliance
34,Kajiado,,,,,185,,Kajiado East,,,,,921,,Kaputiei North,,,David Taiko,,,,Nkirrimpai,,,The National Alliance
34,Kajiado,,,,,185,,Kajiado East,,,,,922,,Kitengela,,,Nathaniel Kasaro,,,,Sinkeet,,,The National Alliance
34,Kajiado,,,,,185,,Kajiado East,,,,,923,,Oloosirkon/Sholi nke,,,Daniel,,,,Kanchori,,,The National Alliance
34,Kajiado,,,,,185,,Kajiado East,,,,,924,,Kenyawa-Poka,,,Henry Senteman,,,,Kimiti,,,The National Alliance
34,Kajiado,,,,,185,,Kajiado East,,,,,925,,Imaroro,,,Timothy Katoru,,,,Sayiore,,,The National Alliance
34,Kajiado,,,,,186,,Kajiado West,,,,,926,,Keekonyokie,,,George Risa,,,,Sunkuyia,,,The National Alliance
34,Kajiado,,,,,186,,Kajiado West,,,,,927,,Iloodokilani,,,John,,,,Matinda,,,The National Alliance
34,Kajiado,,,,,186,,Kajiado West,,,,,928,,Magadi,,,Peter Nanga,,,,Pariken,,,Orange Democratic Movement
34,Kajiado,,,,,186,,Kajiado West,,,,,929,,Ewuaso Oonkidong'i,,,Justus Kiles Ole,,,,Ngossor,,,United Republican Party
34,Kajiado,,,,,186,,Kajiado West,,,,,930,,Mosiro,,,Peter Sankale,,,,Kurrinyo,,,Orange Democratic Movement
34,Kajiado,,,,,187,,Kajiado South,,,,,931,,Entonet/Lenkisi m,,,Lemayian Benjamin,,,,Kool,,,Grand National Union
34,Kajiado,,,,,187,,Kajiado South,,,,,932,,Mbirikani/Eselen kei,,,Sayianka Ole,,,,Kosei,,,National Rainbow Coalition
34,Kajiado,,,,,187,,Kajiado South,,,,,933,,Kuku,,,Solomon Konga,,,,Kutatoi,,,The National Alliance
34,Kajiado,,,,,187,,Kajiado South,,,,,934,,Rombo,,,Lengete,,,,Ole Kamete,,,The National Alliance
34,Kajiado,,,,,187,,Kajiado South,,,,,935,,Kimana,,,James Kuya,,,,Nina,,,United Republican Party
35,Kericho,,,,,188,,Kipkelion East,,,,,936,,Londiani,,,Jackson Kipkemoi,,,,Kikwai,,,United Republican Party
35,Kericho,,,,,188,,Kipkelion East,,,,,937,,Kedowa/Kimugu l,,,Kibrono A,,,,Chuma,,,United Republican Party
35,Kericho,,,,,188,,Kipkelion East,,,,,938,,Chepseon,,,Andrew Kipkoskei,,,,Laikong,,,United Republican Party
35,Kericho,,,,,188,,Kipkelion East,,,,,939,,Tendeno/Sorget,,,Sammy Kimutai,,,,Ronoh,,,United Republican Party
35,Kericho,,,,,189,,Kipkelion West,,,,,940,,Kunyak,,,Chepkoech,,,,Emilly,,,United Republican Party
35,Kericho,,,,,189,,Kipkelion West,,,,,941,,Kamasian,,,Daniel Kibore,,,,Ronoh,,,United Republican Party
35,Kericho,,,,,189,,Kipkelion West,,,,,942,,Kipkelion,,,Ruttoh Santos,,,,Edward,,,United Republican Party
35,Kericho,,,,,189,,Kipkelion West,,,,,943,,Chilchila,,,Samwel Kipkemei,,,,Maywa,,,United Republican Party
35,Kericho,,,,,190,,Ainamoi,,,,,944,,Kapsoit,,,William Biegon,,,,Kipkurui,,,United Republican Party
35,Kericho,,,,,190,,Ainamoi,,,,,945,,Ainamoi,,,Cheruiyot,,,,Bett,,,United Republican Party
35,Kericho,,,,,190,,Ainamoi,,,,,946,,Kapkugerwet,,,Samwel Kipterer,,,,Ngetich,,,United Republican Party
35,Kericho,,,,,190,,Ainamoi,,,,,947,,Kipchebor,,,Joel Kipkorir,,,,Siele,,,United Republican Party
35,Kericho,,,,,190,,Ainamoi,,,,,948,,Kipchimchim,,,Bernard Kipkorir,,,,Mutai,,,United Republican Party
35,Kericho,,,,,190,,Ainamoi,,,,,949,,Kapsaos,,,Erick Kipsigey,,,,Koskey,,,United Republican Party
35,Kericho,,,,,191,,Bureti,,,,,950,,Kisiara,,,Charles,,,,Ng'etich,,,United Republican Party
35,Kericho,,,,,191,,Bureti,,,,,951,,Tebesonik,,,Bracolin,,,,Ronoh,,,United Republican Party
35,Kericho,,,,,191,,Bureti,,,,,952,,Cheboin,,,Francis Kiplangat,,,,Terer,,,United Republican Party
35,Kericho,,,,,191,,Bureti,,,,,953,,Chemosot,,,Philip Kimitei,,,,Koskei,,,United Republican Party
35,Kericho,,,,,191,,Bureti,,,,,954,,Litein,,,Lilian Chelangat,,,,Cheruiyot,,,United Republican Party
35,Kericho,,,,,191,,Bureti,,,,,955,,Cheplanget,,,Kipngeno,,,,Ruto,,,United Republican Party
35,Kericho,,,,,191,,Bureti,,,,,956,,Kapkatet,,,Hillary Kipyegon,,,,Bett,,,United Republican Party
35,Kericho,,,,,192,,Belgut,,,,,957,,Waldai,,,John Kipkoech,,,,Too,,,United Republican Party
35,Kericho,,,,,192,,Belgut,,,,,958,,Kabianga,,,Kibet John,,,,Sang,,,United Republican Party
35,Kericho,,,,,192,,Belgut,,,,,959,,Cheptororiet/Sere tut,,,Livingstone Kipkoech,,,,Kirui,,,Kenya National Congress
35,Kericho,,,,,192,,Belgut,,,,,960,,Chaik,,,Kipyegon,,,,Koech,,,United Republican Party
35,Kericho,,,,,192,,Belgut,,,,,961,,Kapsuser,,,John Kipkorir,,,,Kauria,,,United Republican Party
35,Kericho,,,,,193,,Sigowet/Soin,,,,,962,,Sigowet,,,Joseah Kiprotich,,,,Kirui,,,United Republican Party
35,Kericho,,,,,193,,Sigowet/Soin,,,,,963,,Kaplelartet,,,Andrew Kipngeno Arap,,,,Soi,,,United Republican Party
35,Kericho,,,,,193,,Sigowet/Soin,,,,,964,,Soliat,,,Jonathan Kiptum,,,,Maritim,,,United Republican Party
35,Kericho,,,,,193,,Sigowet/Soin,,,,,965,,Soin,,,Kimutai Josphat,,,,Rutto,,,United Republican Party
36,Bomet,,,,,194,,Sotik,,,,,966,,Ndanai/Abosi,,,Siele,,,,Philiph,,,United Republican Party
36,Bomet,,,,,194,,Sotik,,,,,967,,Chemagel,,,David,,,,Rotich,,,United Republican Party
36,Bomet,,,,,194,,Sotik,,,,,968,,Kipsonoi,,,John Kipkurui,,,,Ngetich,,,United Republican Party
36,Bomet,,,,,194,,Sotik,,,,,969,,Kapletundo,,,Ngeno Benard,,,,Kipkorir,,,United Republican Party
36,Bomet,,,,,194,,Sotik,,,,,970,,Rongena/Manare t,,,John Cheruiyot,,,,Molel,,,United Republican Party
36,Bomet,,,,,195,,Chepalungu,,,,,971,,Kong'asis,,,Reuben Kiprotich,,,,Langat,,,United Republican Party
36,Bomet,,,,,195,,Chepalungu,,,,,972,,Nyangores,,,Cecilia Chemutai,,,,Towett,,,United Republican Party
36,Bomet,,,,,195,,Chepalungu,,,,,973,,Sigor,,,Kipsiele Kirui,,,,Sammy,,,United Republican Party
36,Bomet,,,,,195,,Chepalungu,,,,,974,,Chebunyo,,,John Kipronoh,,,,Chepkwony,,,The National Vision Party
36,Bomet,,,,,195,,Chepalungu,,,,,975,,Siongiroi,,,Leonard,,,,Kirui,,,United Republican Party
36,Bomet,,,,,196,,Bomet East,,,,,976,,Merigi,,,Sammy Kipkorir,,,,Chelule,,,United Republican Party
36,Bomet,,,,,196,,Bomet East,,,,,977,,Kembu,,,Julius Kipronoh,,,,Korir,,,United Republican Party
36,Bomet,,,,,196,,Bomet East,,,,,978,,Longisa,,,Stephen Changmorik Kipngetich,,,,Koech,,,United Republican Party
36,Bomet,,,,,196,,Bomet East,,,,,979,,Kipreres,,,Philip Kiplangat,,,,Korir,,,United Republican Party
36,Bomet,,,,,196,,Bomet East,,,,,980,,Chemaner,,,Samwel Kipngetich,,,,Bor,,,United Republican Party
36,Bomet,,,,,197,,Bomet Central,,,,,981,,Silibwet Township,,,Robert Kipkurui,,,,Metet,,,United Republican Party
36,Bomet,,,,,197,,Bomet Central,,,,,982,,Ndaraweta,,,Kirui Kiplangat,,,,Josphat,,,United Republican Party
36,Bomet,,,,,197,,Bomet Central,,,,,983,,Singorwet,,,Joyce Chepkoech,,,,Korir,,,United Republican Party
36,Bomet,,,,,197,,Bomet Central,,,,,984,,Chesoen,,,Evaline,,,,Chepkemoi,,,United Republican Party
36,Bomet,,,,,197,,Bomet Central,,,,,985,,Mutarakwa,,,Chepkoech,,,,Leah,,,United Republican Party
36,Bomet,,,,,198,,Konoin,,,,,986,,Chepchabas,,,Christopher Kibet,,,,Ngeno,,,United Republican Party
36,Bomet,,,,,198,,Konoin,,,,,987,,Kimulot,,,Samson Kipkirui,,,,Towett,,,United Republican Party
36,Bomet,,,,,198,,Konoin,,,,,988,,Mogogosiek,,,William Cheruiyot,,,,Mosonik,,,United Republican Party
36,Bomet,,,,,198,,Konoin,,,,,989,,Boito,,,Robert Kipngeno,,,,Bett,,,United Republican Party
36,Bomet,,,,,198,,Konoin,,,,,990,,Embomos,,,Robert Kiplangat,,,,Serbai,,,United Republican Party
37,Kakamega,,,,,199,,Lugari,,,,,991,,Mautuma,,,Josphat Wasilwa,,,,Mark,,,Forum For Restoration of Democracy-Kenya
37,Kakamega,,,,,199,,Lugari,,,,,992,,Lugari,,,Musa Wangila,,,,Makhabila,,,Federal Party of Kenya
37,Kakamega,,,,,199,,Lugari,,,,,993,,Lumakanda,,,Samson Mmbasu,,,,Mulanda,,,United Democratic Forum Party
37,Kakamega,,,,,199,,Lugari,,,,,994,,Chekalini,,,Titus Marachi,,,,Kwomah,,,United Democratic Forum Party
37,Kakamega,,,,,199,,Lugari,,,,,995,,Chevaywa,,,Barlex Samuel Juma,,,,Pius,,,United Democratic Forum Party
37,Kakamega,,,,,199,,Lugari,,,,,996,,Lwandeti,,,Simon Namasaka,,,,Sikuri,,,Orange Democratic Movement
37,Kakamega,,,,,200,,Likuyani,,,,,997,,Likuyani,,,Timothy Ingosi,,,,Likuyani,,,Orange Democratic Movement
37,Kakamega,,,,,200,,Likuyani,,,,,998,,Sango,,,Mulanda T.,,,,Songa,,,Forum For Restoration of Democracy-Kenya
37,Kakamega,,,,,200,,Likuyani,,,,,999,,Kongoni,,,Robert Kundu,,,,Makhanu,,,Orange Democratic Movement
37,Kakamega,,,,,200,,Likuyani,,,,,1000,,Nzoia,,,Ombayo Bitungu,,,,Dickson,,,Orange Democratic Movement
37,Kakamega,,,,,200,,Likuyani,,,,,1001,,Sinoko,,,Hilton,,,,Luvai,,,Orange Democratic Movement
37,Kakamega,,,,,201,,Malava,,,,,1002,,West Kabras,,,Edward Inzofu,,,,Indimuli,,,Orange Democratic Movement
37,Kakamega,,,,,201,,Malava,,,,,1003,,Chemuche,,,Steven Chiluka,,,,Ambulwa,,,United Democratic Forum Party
37,Kakamega,,,,,201,,Malava,,,,,1004,,East Kabras,,,Peter Mwombe,,,,Kulecho,,,Kenya African National Union
37,Kakamega,,,,,201,,Malava,,,,,1005,,Butali/Chegulo,,,Wycliffe Shitoshe,,,,Gimoi,,,United Democratic Forum Party
37,Kakamega,,,,,201,,Malava,,,,,1006,,Manda-Shivanga,,,Mark Wafula,,,,Marindi,,,Orange Democratic Movement
37,Kakamega,,,,,201,,Malava,,,,,1007,,Shirugu-Mugai,,,Albert,,,,Wetundu,,,United Democratic Forum Party
37,Kakamega,,,,,201,,Malava,,,,,1008,,South Kabras,,,Bryson Sikolia,,,,Kitiavi,,,Orange Democratic Movement
37,Kakamega,,,,,202,,Lurambi,,,,,1009,,Butsotso East,,,Fridah Imily,,,,Matati,,,Orange Democratic Movement
37,Kakamega,,,,,202,,Lurambi,,,,,1010,,Butsotso South,,,Reuben Nyangweso,,,,Sechele,,,Orange Democratic Movement
37,Kakamega,,,,,202,,Lurambi,,,,,1011,,Butsotso Central,,,Lystone Sachiel,,,,Ambundo,,,United Democratic Forum Party
37,Kakamega,,,,,202,,Lurambi,,,,,1012,,Sheywe,,,Aggrey Waturasu,,,,Waturasu,,,Orange Democratic Movement
37,Kakamega,,,,,202,,Lurambi,,,,,1013,,Mahiakalo,,,Cleophas Wakhungu,,,,Malalah,,,Orange Democratic Movement
37,Kakamega,,,,,202,,Lurambi,,,,,1014,,Shirere,,,Josephat Tiete,,,,Serenge,,,Orange Democratic Movement
37,Kakamega,,,,,203,,Navakholo,,,,,1015,,Ingostse-Mathia,,,Wycliffe Anjeche,,,,Mukoko,,,Orange Democratic Movement
37,Kakamega,,,,,203,,Navakholo,,,,,1016,,Shinoyi- Shikomari- Esumeyia,,,Florence Tsindoli,,,,Machio,,,Orange Democratic Movement
37,Kakamega,,,,,203,,Navakholo,,,,,1017,,Bunyala West,,,Robert Wafula,,,,Busuru,,,United Democratic Forum Party
37,Kakamega,,,,,203,,Navakholo,,,,,1018,,Bunyala East,,,Mohamed Wafula,,,,Kulova,,,Narc-Kenya
37,Kakamega,,,,,203,,Navakholo,,,,,1019,,Bunyala Central,,,Dennis Eliya,,,,Wekesa,,,Orange Democratic Movement
37,Kakamega,,,,,204,,Mumias West,,,,,1020,,Mumias Central,,,Odanga Khamis,,,,Suleiman,,,Orange Democratic Movement
37,Kakamega,,,,,204,,Mumias West,,,,,1021,,Mumias North,,,Rashid Rocky,,,,Omwendo,,,Orange Democratic Movement
37,Kakamega,,,,,204,,Mumias West,,,,,1022,,Etenje,,,Philip Wakwanalo,,,,Rupia,,,Wiper Democratic Movement- Kenya
37,Kakamega,,,,,204,,Mumias West,,,,,1023,,Musanda,,,Francis Mulama,,,,Odhuno,,,Orange Democratic Movement
37,Kakamega,,,,,205,,Mumias East,,,,,1024,,Lusheya/Lubinu,,,James Jomo,,,,Machengo,,,United Democratic Forum Party
37,Kakamega,,,,,205,,Mumias East,,,,,1025,,Malaha/Isongo/ Makunga,,,Lucas Radoli,,,,Ochami,,,Orange Democratic Movement
37,Kakamega,,,,,205,,Mumias East,,,,,1026,,East Wanga,,,Wycliffe O. Tisi,,,,Shisia,,,Orange Democratic Movement
37,Kakamega,,,,,206,,Matungu,,,,,1027,,Koyonzo,,,George Mulama,,,,Anzelimo,,,United Democratic Forum Party
37,Kakamega,,,,,206,,Matungu,,,,,1028,,Kholera,,,Abel Okumu Mutimba,,,,Nambwaya,,,Forum For Restoration of Democracy-Kenya
37,Kakamega,,,,,206,,Matungu,,,,,1029,,Khalaba,,,Bonface Lubanga,,,,Osanga,,,New Ford Kenya
37,Kakamega,,,,,206,,Matungu,,,,,1030,,Mayoni,,,Libinus Oduor,,,,Juma,,,Orange Democratic Movement
37,Kakamega,,,,,206,,Matungu,,,,,1031,,Namamali,,,Kelvin Ouma,,,,Olengo,,,New Ford Kenya
37,Kakamega,,,,,207,,Butere,,,,,1032,,Marama West,,,Habil Nanjendo,,,,Bushuru,,,Orange Democratic Movement
37,Kakamega,,,,,207,,Butere,,,,,1033,,Marama Central,,,Michael Samwel,,,,Keya,,,Orange Democratic Movement
37,Kakamega,,,,,207,,Butere,,,,,1034,,Marenyo - Shianda,,,Mrs Grace,,,,Aluanga,,,Orange Democratic Movement
37,Kakamega,,,,,207,,Butere,,,,,1035,,Marama North,,,Sayyed Omsiritsa,,,,Mbayi,,,Orange Democratic Movement
37,Kakamega,,,,,207,,Butere,,,,,1036,,Marama South,,,William Opuka,,,,Omungala,,,Orange Democratic Movement
37,Kakamega,,,,,208,,Khwisero,,,,,1037,,Kisa North,,,Mourice Swaka,,,,Limera,,,Orange Democratic Movement
37,Kakamega,,,,,208,,Khwisero,,,,,1038,,Kisa East,,,Joel Ongoro,,,,Otwoma,,,Federal Party Of Kenya
37,Kakamega,,,,,208,,Khwisero,,,,,1039,,Kisa West,,,Benard Shisia,,,,Omboko,,,Orange Democratic Movement
37,Kakamega,,,,,208,,Khwisero,,,,,1040,,Kisa Central,,,Geoffrey Ommatera,,,,Mwinami,,,Orange Democratic Movement
37,Kakamega,,,,,209,,Shinyalu,,,,,1041,,Isukha North,,,Robert Lubwa,,,,Lutatwa,,,United Democratic Forum Party
37,Kakamega,,,,,209,,Shinyalu,,,,,1042,,Murhanda,,,Elphas Litsanga,,,,Shilosio,,,United Democratic Forum Party
37,Kakamega,,,,,209,,Shinyalu,,,,,1043,,Isukha Central,,,Richard Muchesia,,,,Nahonzo,,,The National Vision Party
37,Kakamega,,,,,209,,Shinyalu,,,,,1044,,Isukha South,,,Herbert Sore,,,,Makatiani,,,Orange Democratic Movement
37,Kakamega,,,,,209,,Shinyalu,,,,,1045,,Isukha East,,,Samuel Sindavira,,,,Mwanzi,,,United Democratic Forum Party
37,Kakamega,,,,,209,,Shinyalu,,,,,1046,,Isukha West,,,Edward Chimwani,,,,Shibembe,,,Orange Democratic Movement
37,Kakamega,,,,,210,,Ikolomani,,,,,1047,,Idakho South,,,Patrick Amboso,,,,Lumula,,,Orange Democratic Movement
37,Kakamega,,,,,210,,Ikolomani,,,,,1048,,Idakho East,,,Isabella Amaiza,,,,Mungasia,,,Orange Democratic Movement
37,Kakamega,,,,,210,,Ikolomani,,,,,1049,,Idakho North,,,Benard Lukulu,,,,Imbora,,,Orange Democratic Movement
37,Kakamega,,,,,210,,Ikolomani,,,,,1050,,Idakho Central,,,Onesmus John,,,,Mmasi,,,United Democratic Forum Party
38,Vihiga,,,,,211,,Vihiga,,,,,1051,,Lugaga- Wamuluma,,,Wilberforce Kitiezo,,,,Gwadoya,,,Forum For Restoration of Democracy-Kenya
38,Vihiga,,,,,211,,Vihiga,,,,,1052,,South Maragoli,,,Elizabeth Mueni,,,,Anaya,,,United Democratic Forum Party
38,Vihiga,,,,,211,,Vihiga,,,,,1053,,Central Maragoli,,,Abdalla Chogo,,,,Otiende,,,United Democratic Forum Party
38,Vihiga,,,,,211,,Vihiga,,,,,1054,,Mungoma,,,Wycliffe Ombajo,,,,Masini,,,United Democratic Forum Party
38,Vihiga,,,,,212,,Sabatia,,,,,1055,,Lyaduywa/Izava,,,Francis Ukiru,,,,Godeka,,,United Democratic Forum Party
38,Vihiga,,,,,212,,Sabatia,,,,,1056,,West Sabatia,,,David Ogova,,,,Mulanyi,,,United Democratic Forum Party
38,Vihiga,,,,,212,,Sabatia,,,,,1057,,Chavakali,,,Stephen Mugalizi,,,,Lidohi,,,United Democratic Forum Party
38,Vihiga,,,,,212,,Sabatia,,,,,1058,,North Maragoli,,,Andrew Ahuga,,,,Mwenesi,,,United Democratic Forum Party
38,Vihiga,,,,,212,,Sabatia,,,,,1059,,Wodanga,,,Vincent Atsiaya,,,,Mwatia,,,United Democratic Forum Party
38,Vihiga,,,,,212,,Sabatia,,,,,1060,,Busali,,,Benedict Kiwanuka,,,,Kilaya,,,United Democratic Forum Party
38,Vihiga,,,,,213,,Hamisi,,,,,1061,,Shiru,,,Butiya Nickson,,,,Isiji,,,United Democratic Forum Party
38,Vihiga,,,,,213,,Hamisi,,,,,1062,,Gisambai,,,James Shairo,,,,Shimanyano,,,United Democratic Forum Party
38,Vihiga,,,,,213,,Hamisi,,,,,1063,,Shamakhokho,,,Richard Shugh,,,,Muhinga,,,United Democratic Forum Party
38,Vihiga,,,,,213,,Hamisi,,,,,1064,,Banja,,,Noah Mmbwanga,,,,Liyengwa,,,United Democratic Forum Party
38,Vihiga,,,,,213,,Hamisi,,,,,1065,,Muhudu,,,Jackson Musoga,,,,Lung'aho,,,United Democratic Forum Party
